exemplo,nome_banco,codigo_banco,agencia
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00199.6871 25664.97763 85247.33227 0 00000000053272', 'valor': 532.72, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 4999, 'linhaDigitavel': '00199.2637 54605.35584 45422.94195 9 00000000048650', 'valor': 486.5, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00193.1571 04658.82598 36067.27351 8 00000000016613', 'valor': 166.13, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00159.0486 91802.27326 48866.97473 8 00000000086591', 'valor': 865.91, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00192.5237 61125.66738 58733.63006 0 00000000045273', 'valor': 452.73, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 964, 'agencia': 7, 'linhaDigitavel': '96490.0617 57248.67753 83527.14007 4 00000000059775', 'valor': 597.75, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00196.5496 73437.63518 82557.24588 6 00000000017824', 'valor': 178.24, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '73794.7028 25135.14936 13929.14391 5 00000000094191', 'valor': 941.91, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00193.2880 72868.66338 58882.35682 3 00000000017025', 'valor': 170.25, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00196.4830 17256.80097 90455.60237 1 00000000030535', 'valor': 304.35, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00194.8085 37593.79922 86768.81760 7 00000000040042', 'valor': 400.42, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 6445, 'linhaDigitavel': '00190.1973 96380.74647 15417.81680 3 00000000022574', 'valor': 225.74, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00193.2755 37056.53569 74341.68555 3 00000000094219', 'valor': 942.19, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00123.8206 78966.90685 57981.85530 1 00000000083067', 'valor': 830.67, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00191.8552 44738.77695 72807.21960 4 00000000084682', 'valor': 846.82, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 652, 'agencia': 7, 'linhaDigitavel': '65297.0945 50489.65698 97346.85696 7 00000000010444', 'valor': 104.44, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00197.4970 79294.01773 46254.05369 4 00000000083651', 'valor': 836.51, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '02698.1990 36502.95626 46216.63774 0 00000000026432', 'valor': 264.32, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00193.7779 73685.59437 10919.50234 5 00000000030548', 'valor': 305.48, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00192.2662 13163.40697 05766.36540 3 00000000083189', 'valor': 830.89, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7, 'linhaDigitavel': '00193.1370 53230.98343 91855.76138 4 00000000002406', 'valor': 24.06, 'label': 1}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 2433, 'linhaDigitavel': '00196.1027 35065.37181 84476.85000 4 00000000095328', 'valor': 953.28, 'label': 0}",BANCO DO BRASIL S.A.,1,7.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.7868 82408.46279 51358.67713 1 00000000034148', 'valor': 341.48, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00161.2569 75613.30573 87478.89550 3 00000000098280', 'valor': 982.8, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00193.4674 02191.14894 53369.47299 7 00000000047301', 'valor': 473.01, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 521, 'agencia': 8, 'linhaDigitavel': '52191.8969 24614.87666 01040.58005 9 00000000091394', 'valor': 913.94, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.8211 64593.73356 51984.41412 7 00000000020574', 'valor': 205.74, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '65193.0851 19071.22526 05443.85941 5 00000000008101', 'valor': 81.01, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.3849 68886.53978 81273.79922 0 00000000080821', 'valor': 808.21, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00199.9590 42179.20979 31577.22386 3 00000000071584', 'valor': 714.84, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.8635 17603.84529 08474.10388 7 00000000053166', 'valor': 531.66, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 6384, 'linhaDigitavel': '00191.9220 55412.19159 15757.09710 3 00000000027204', 'valor': 272.04, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.3489 44856.41243 16386.65206 0 00000000066633', 'valor': 666.33, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00187.0405 49792.47492 81409.13847 8 00000000049666', 'valor': 496.66, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00198.1162 26761.19053 01995.74057 6 00000000027333', 'valor': 273.34, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 177, 'agencia': 8, 'linhaDigitavel': '17791.7083 61724.24634 90595.47099 8 00000000002443', 'valor': 24.43, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.0483 52468.42833 88296.93863 1 00000000076840', 'valor': 768.4, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '79493.0073 66026.57025 02639.69645 5 00000000056614', 'valor': 566.14, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00196.8278 55938.26693 54460.98897 0 00000000063202', 'valor': 632.02, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.1499 93411.77261 20520.67696 4 00000000012721', 'valor': 126.21, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00197.8022 07696.58879 17998.05329 8 00000000048405', 'valor': 484.05, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 9329, 'linhaDigitavel': '00193.7245 29059.59289 16828.23721 2 00000000042612', 'valor': 426.12, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00198.2545 51248.28296 32339.12306 3 00000000003157', 'valor': 31.57, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00153.0310 21311.33320 65097.24154 3 00000000051460', 'valor': 514.6, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.9615 08287.62277 37864.52252 3 00000000012056', 'valor': 120.56, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 611, 'agencia': 8, 'linhaDigitavel': '61190.4552 34597.02608 87808.12961 6 00000000037517', 'valor': 375.17, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.1497 19193.93817 77198.84058 8 00000000033352', 'valor': 333.52, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '93896.3317 94820.69739 65737.61883 9 00000000053777', 'valor': 537.77, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00193.1064 65286.87598 00606.21758 0 00000000097979', 'valor': 979.79, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.3941 44103.07472 41644.19672 2 00000000070057', 'valor': 699.57, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00196.6680 11182.07659 51933.68855 9 00000000094868', 'valor': 948.68, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8635, 'linhaDigitavel': '00192.2368 45229.71557 85269.41060 2 00000000016931', 'valor': 169.31, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.8265 05622.04250 75566.43493 7 00000000014188', 'valor': 141.88, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00125.3556 17339.54870 83673.63691 6 00000000077325', 'valor': 773.25, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00191.4782 53283.59446 37128.88510 2 00000000041253', 'valor': 412.53, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 716, 'agencia': 8, 'linhaDigitavel': '71695.3172 76564.48891 34011.84635 2 00000000052573', 'valor': 525.73, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00197.5969 67354.49276 61182.46763 8 00000000094198', 'valor': 941.98, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '85992.6533 77044.85622 55909.64936 3 00000000049422', 'valor': 494.22, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.3180 54654.11314 86294.35822 0 00000000065155', 'valor': 651.56, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00199.4127 51371.56149 97214.12817 2 00000000034765', 'valor': 346.65, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.6991 02142.96453 66489.80217 4 00000000063807', 'valor': 638.07, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 9510, 'linhaDigitavel': '00191.6773 78134.12675 44744.98720 1 00000000029650', 'valor': 296.5, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00193.6629 42306.76877 81927.36831 4 00000000065312', 'valor': 653.12, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00100.9642 05313.12642 19864.23155 7 00000000076550', 'valor': 765.5, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.6876 99862.45263 31402.52710 6 00000000083939', 'valor': 839.39, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 934, 'agencia': 8, 'linhaDigitavel': '93497.4162 61469.86377 74974.71613 4 00000000064432', 'valor': 644.32, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.4982 44011.87534 72697.89095 0 00000000019428', 'valor': 194.28, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '87095.8370 96276.34215 88235.12779 2 00000000055014', 'valor': 550.14, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.3844 56932.31947 74454.62674 0 00000000075764', 'valor': 757.64, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.8557 61482.79399 20971.83888 2 00000000062620', 'valor': 625.2, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.5828 07873.66548 32600.73622 9 00000000054720', 'valor': 547.2, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 9578, 'linhaDigitavel': '00191.6315 39923.90998 17749.89931 0 00000000009394', 'valor': 93.94, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00198.4266 67826.40312 80974.92008 1 00000000050191', 'valor': 501.91, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00161.1871 69804.85710 52612.41880 4 00000000019024', 'valor': 190.24, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00199.8093 58323.82140 21645.07963 4 00000000040893', 'valor': 408.93, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 840, 'agencia': 8, 'linhaDigitavel': '84099.1289 57852.66418 13909.41291 2 00000000078558', 'valor': 785.58, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00191.8657 17499.60651 37611.17215 4 00000000062919', 'valor': 629.19, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '36393.0066 39018.25236 90764.50218 1 00000000041938', 'valor': 419.38, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00193.1750 15860.89056 21729.81769 1 00000000065709', 'valor': 657.09, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.5973 24114.15443 48610.37211 4 00000000091463', 'valor': 913.63, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.0975 98633.53323 97591.29756 0 00000000092967', 'valor': 929.67, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 7600, 'linhaDigitavel': '00196.9307 62605.91362 64737.38480 6 00000000075486', 'valor': 754.86, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00199.2249 40234.19820 16251.03007 8 00000000054286', 'valor': 542.86, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00156.9600 64008.93268 40002.76960 0 00000000056675', 'valor': 566.75, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.8493 37483.46379 63843.30854 3 00000000052680', 'valor': 526.81, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 604, 'agencia': 8, 'linhaDigitavel': '60491.6344 33887.21830 34558.87746 5 00000000088940', 'valor': 889.4, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.3835 30548.36701 35635.02627 2 00000000074144', 'valor': 741.44, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '61493.0645 14199.80165 41112.88305 0 00000000051325', 'valor': 513.25, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00193.0554 71235.47973 64642.24649 6 00000000071895', 'valor': 718.95, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00196.9697 09665.44733 98835.19240 9 00000000062487', 'valor': 623.87, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00197.6629 39200.47662 73926.05798 9 00000000092623', 'valor': 926.23, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 3101, 'linhaDigitavel': '00193.9294 62021.99570 48249.35759 1 00000000006795', 'valor': 67.95, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00193.1725 38143.02863 13006.61360 6 00000000076638', 'valor': 766.38, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00171.6545 33424.09222 65852.54240 6 00000000058724', 'valor': 587.24, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00192.4104 93505.23280 66011.46672 4 00000000053146', 'valor': 531.46, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 648, 'agencia': 8, 'linhaDigitavel': '64890.9384 76406.98447 83141.77375 9 00000000089195', 'valor': 891.95, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00199.6963 06298.33897 40016.63685 9 00000000066562', 'valor': 665.62, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '17693.6085 69481.24856 28260.75035 5 00000000036692', 'valor': 366.92, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00195.6020 34916.78538 49195.67443 9 00000000050066', 'valor': 500.66, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00197.0768 68060.67022 44258.84993 1 00000000045193', 'valor': 450.93, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00191.9933 74097.16448 17590.69619 6 00000000040025', 'valor': 400.25, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 4322, 'linhaDigitavel': '00198.0684 73940.07925 39148.96944 3 00000000039332', 'valor': 393.32, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00196.2342 38912.63115 72028.49905 8 00000000073850', 'valor': 738.5, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00153.0367 12460.80974 88489.31893 7 00000000087801', 'valor': 878.01, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00190.5327 67181.79368 12922.68811 7 00000000052292', 'valor': 522.93, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 126, 'agencia': 8, 'linhaDigitavel': '12691.0800 18198.28554 97882.13193 1 00000000096194', 'valor': 961.94, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00199.3648 97442.61393 70882.06750 8 00000000089071', 'valor': 890.71, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '94894.6677 83666.93171 50117.45677 3 00000000060404', 'valor': 604.04, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00198.1610 44151.50953 12876.46083 1 00000000055140', 'valor': 551.4, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00194.2253 14963.11003 21163.54162 3 00000000072248', 'valor': 721.48, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00196.2945 46482.84117 97007.92435 1 00000000059473', 'valor': 594.73, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 5997, 'linhaDigitavel': '00191.9762 06455.14220 42714.62092 5 00000000019203', 'valor': 192.03, 'label': 0}",BANCO DO BRASIL S.A.,1,8.0
"{'banco': 'BANCO DO BRASIL S.A.', 'codigoBanco': 1, 'agencia': 8, 'linhaDigitavel': '00191.0209 27452.06114 23740.36433 0 00000000079309', 'valor': 793.09, 'label': 1}",BANCO DO BRASIL S.A.,1,8.0
